text,label
up animation adventure comedy seventy eight year old carl fredricksen travels to paradise falls in his home equipped with balloons inadvertently taking a young stowaway,1
maze runner the scorch trials action sci fi thriller after having escaped the maze the gladers now face a new set of challenges on the open roads of a desolate landscape filled with unimaginable obstacles,1
carol drama romance an aspiring photographer develops an intimate relationship with an older woman in 1950s new york,1
imperium crime drama thriller a young fbi agent eager to prove himself in the field goes undercover as a white supremacist,1
youth comedy drama music a retired orchestra conductor is on holiday with his daughter and his film director best friend in the alps when he receives an invitation from queen elizabeth ii to perform for prince philip s birthday,0
mr nobody drama fantasy romance a boy stands on a station platform as a train is about to leave should he go with his mother or stay with his father infinite possibilities arise from this decision as long as he doesn t choose anything is possible,1
city of tiny lights crime drama thriller in the teeming multicultural metropolis of modern day london a seemingly straightforward missing person case launches a down at heel private eye into a dangerous world of religious fanaticism and political intrigue,0
savages crime drama thriller pot growers ben and chon face off against the mexican drug cartel who kidnapped their shared girlfriend,1
500 days of summer comedy drama romance an offbeat romantic comedy about a woman who doesn t believe true love exists and the young man who falls for her,0
movie 43 comedy romance a series of interconnected short films follows a washed up producer as he pitches insane story lines featuring some of the biggest stars in hollywood,0
gravity drama sci fi thriller two astronauts work together to survive after an accident which leaves them alone in space,1
the boy in the striped pyjamas drama war set during wwii a story seen through the innocent eyes of bruno the eight year old son of the commandant at a german concentration camp whose forbidden friendship with a jewish boy on the other side of the camp fence has startling and unexpected consequences,0
shooter action crime drama a marksman living in exile is coaxed back into action after learning of a plot to kill the president ultimately double crossed and framed for the attempt he goes on the run to find the real killer and the reason he was set up,1
the happening sci fi thriller a science teacher his wife and a young girl struggle to survive a plague that causes those infected to commit suicide,0
bone tomahawk adventure drama horror four men set out in the wild west to rescue a group of captives from cannibalistic cave dwellers,0
magic mike xxl comedy drama music three years after mike bowed out of the stripper life at the top of his game he and the remaining kings of tampa hit the road to myrtle beach to put on one last blow out performance,0
easy a comedy drama romance a clean cut high school student relies on the school s rumor mill to advance her social and financial standing,1
exodus gods and kings action adventure drama the defiant leader moses rises up against the egyptian pharaoh ramses setting 600 000 slaves on a monumental journey of escape from egypt and its terrifying cycle of deadly plagues,0
chappie action crime drama in the near future crime is patrolled by a mechanized police force when one police droid chappie is stolen and given new programming he becomes the first robot with the ability to think and feel for himself,0
the hobbit the desolation of smaug adventure fantasy the dwarves along with bilbo baggins and gandalf the grey continue their quest to reclaim erebor their homeland from smaug bilbo baggins is in possession of a mysterious and magical ring,0
half of a yellow sun drama romance sisters olanna and kainene return home to 1960s nigeria where they soon diverge on different paths as civil war breaks out political events loom larger than their differences as they join the fight to establish an independent republic,0
anthropoid biography history thriller based on the extraordinary true story of operation anthropoid the wwii mission to assassinate ss general reinhard heydrich the main architect behind the final solution and the reich s third in command after hitler and himmler,0
the counselor crime drama thriller a lawyer finds himself in over his head when he gets involved in drug trafficking,1
viking action drama history kievan rus late 10th century after the death of his father the young viking prince vladimir of novgorod is forced into exile across the frozen sea,1
whiskey tango foxtrot biography comedy drama a journalist recounts her wartime coverage in afghanistan,1
trust crime drama thriller a teenage girl is targeted by an online sexual predator,1
birth of the dragon action biography drama young up and coming martial artist bruce lee challenges legendary kung fu master wong jack man to a no holds barred fight in northern california,0
elysium action drama sci fi in the year 2154 the very wealthy live on a man made space station while the rest of the population resides on a ruined earth a man takes on a mission that could bring equality to the polarized worlds,1
the green inferno adventure horror a group of student activists travels to the amazon to save the rain forest and soon discover that they are not alone and that no good deed goes unpunished,0
godzilla action adventure sci fi the world is beset by the appearance of monstrous creatures but one of them may be the only one who can save humanity,1
the bourne legacy action adventure mystery an expansion of the universe from robert ludlum s novels centered on a new hero whose stakes have been triggered by the events of the previous three films,0
a good year comedy drama romance a british investment broker inherits his uncle s chateau and vineyard in provence where he spent much of his childhood he discovers a new laid back lifestyle as he tries to renovate the estate to be sold,1
friend request horror thriller when a college student unfriends a mysterious girl online she finds herself fighting a demonic presence that wants to make her lonely by killing her closest friends,0
deja vu action sci fi thriller after a ferry is bombed in new orleans an a t f agent joins a unique investigation using experimental surveillance technology to find the bomber but soon finds himself becoming obsessed with one of the victims,1
lucy action sci fi thriller a woman accidentally caught in a dark deal turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic,0
a quiet passion biography drama the story of american poet emily dickinson from her early days as a young schoolgirl to her later years as a reclusive unrecognized artist,1
need for speed action crime drama fresh from prison a street racer who was framed by a wealthy business associate joins a cross country race with revenge in mind his ex partner learning of the plan places a massive bounty on his head as the race begins,1
jack reacher action crime mystery a homicide investigator digs deeper into a case involving a trained military sniper who shot five random victims,1
the do over action adventure comedy two down on their luck guys decide to fake their own deaths and start over with new identities only to find the people they re pretending to be are in even deeper trouble,1
true crimes crime drama thriller a murder investigation of a slain business man turns to clues found in an author s book about an eerily similar crime based on the 2008 article true crimes a postmodern murder mystery by david grann,0
american pastoral crime drama an all american college star and his beauty queen wife watch their seemingly perfect life fall apart as their daughter joins the turmoil of 60s america,0
the ghost writer mystery thriller a ghostwriter hired to complete the memoirs of a former british prime minister uncovers secrets that put his own life in jeopardy,0
limitless mystery sci fi thriller with the help of a mysterious pill that enables the user to access 100 percent of his brain abilities a struggling writer becomes a financial wizard but it also puts him in a new world with lots of dangers,0
spectral action mystery sci fi a sci fi thriller story centered on a special ops team that is dispatched to fight supernatural beings,0
p s i love you drama romance a young widow discovers that her late husband has left her 10 messages intended to help ease her pain and start a new life,0
zipper drama thriller a successful family man with a blossoming political career loses all sense of morality when he becomes addicted to using an escort agency,0
midnight special drama mystery sci fi a father and son go on the run pursued by the government and a cult drawn to the child s special powers,0
don t think twice comedy drama when a member of a popular new york city improv troupe gets a huge break the rest of the group all best friends start to realize that not everyone is going to make it after all,0
alice in wonderland adventure family fantasy nineteen year old alice returns to the magical world from her childhood adventure where she reunites with her old friends and learns of her true destiny to end the red queen s reign of terror,1
chuck biography drama sport a drama inspired by the life of heavyweight boxer chuck wepner,1
i daniel blake drama after having suffered a heart attack a 59 year old carpenter must fight the bureaucratic forces of the system in order to receive employment and support allowance,0
the break up comedy drama romance in a bid to keep their luxurious condo from their significant other a couple s break up proceeds to get uglier and nastier by the moment,1
loving biography drama romance the story of richard and mildred loving a couple whose arrest for interracial marriage in 1960s virginia began a legal battle that would end with the supreme court s historic 1967 decision,0
fantastic four action adventure sci fi four young outsiders teleport to an alternate and dangerous universe which alters their physical form in shocking ways the four must learn to harness their new abilities and work together to save earth from a former friend turned enemy,1
the survivalist drama sci fi thriller in a time of starvation a survivalist lives off a small plot of land hidden deep in forest when two women seeking food and shelter discover his farm he finds his existence threatened,1
colonia drama romance thriller a young woman s desperate search for her abducted boyfriend that draws her into the infamous colonia dignidad a sect nobody has ever escaped from,1
the boy next door mystery thriller a woman separated from her unfaithful husband falls for a younger man who has moved in next door but their torrid affair soon takes a dangerous turn,0
the gift mystery thriller a young married couple s lives are thrown into a harrowing tailspin when an acquaintance from the husband s past brings mysterious gifts and a horrifying secret to light after more than 20 years,1
dracula untold action drama fantasy as his kingdom is being threatened by the turks young prince vlad tepes must become a monster feared by his own people in order to obtain the power needed to protect his own family and the families of his kingdom,1
in the heart of the sea action adventure biography a recounting of a new england whaling ship s sinking by a giant whale in 1820 an experience that later inspired the great novel moby dick,1
idiocracy adventure comedy sci fi private joe bauers the definition of average american is selected by the pentagon to be the guinea pig for a top secret hibernation program forgotten he awakes five centuries in the future he discovers a society so incredibly dumbed down that he s easily the most intelligent person alive,1
the expendables action adventure thriller a cia operative hires a team of mercenaries to eliminate a latin dictator and a renegade cia agent,1
evil dead fantasy horror five friends head to a remote cabin where the discovery of a book of the dead leads them to unwittingly summon up demons living in the nearby woods,1
sinister horror mystery washed up true crime writer ellison oswalt finds a box of super 8 home movies that suggest the murder he is currently researching is the work of a serial killer whose work dates back to the 1960s,0
wreck it ralph animation adventure comedy a video game villain wants to be a hero and sets out to fulfill his dream but his quest brings havoc to the whole arcade where he lives,0
snow white and the huntsman action adventure drama in a twist to the fairy tale the huntsman ordered to take snow white into the woods to be killed winds up becoming her protector and mentor in a quest to vanquish the evil queen,1
pan adventure family fantasy 12 year old orphan peter is spirited away to the magical world of neverland where he finds both fun and danger and ultimately discovers his destiny to become the hero who will be forever known as peter pan,1
transformers dark of the moon action adventure sci fi the autobots learn of a cybertronian spacecraft hidden on the moon and race against the decepticons to reach it and to learn its secrets,1
juno comedy drama faced with an unplanned pregnancy an offbeat young woman makes an unusual decision regarding her unborn child,0
a hologram for the king comedy drama a failed american sales rep looks to recoup his losses by traveling to saudi arabia and selling his company s product to a wealthy monarch,0
money monster crime drama thriller financial tv host lee gates and his producer patty are put in an extreme situation when an irate investor takes over their studio,1
the other woman comedy romance after discovering her boyfriend is married carly soon meets the wife he s been betraying and when yet another love affair is discovered all three women team up to plot revenge on the three timing s o b,1
enchanted animation comedy family a young maiden in a land called andalasia who is prepared to be wed is sent away to new york city by an evil queen where she falls in love with a lawyer,1
the intern comedy drama 70 year old widower ben whittaker has discovered that retirement isn t all it s cracked up to be seizing an opportunity to get back in the game he becomes a senior intern at an online fashion site founded and run by jules ostin,0
little miss sunshine comedy drama a family determined to get their young daughter into the finals of a beauty pageant take a cross country trip in their vw bus,0
bleed for this biography drama sport the inspirational story of world champion boxer vinny pazienza who after a near fatal car crash which left him not knowing if he d ever walk again made one of sport s most incredible comebacks,0
clash of the titans action adventure fantasy perseus demigod son of zeus battles the minions of the underworld to stop them from conquering heaven and earth,1
the finest hours action drama history the coast guard makes a daring rescue attempt off the coast of cape cod after a pair of oil tankers are destroyed during a blizzard in 1952,0
tron action adventure sci fi the son of a virtual world designer goes looking for his father and ends up inside the digital world that his father designed he meets his father s corrupted creation and a unique ally who was born inside the digital world,0
the hunger games catching fire action adventure mystery katniss everdeen and peeta mellark become targets of the capitol after their victory in the 74th hunger games sparks a rebellion in the districts of panem,1
all good things crime drama mystery mr david marks was suspected but never tried for killing his wife katie who disappeared in 1982 but the truth is eventually revealed,1
kickboxer vengeance action a kick boxer is out to avenge his brother,1
the last airbender action adventure family follows the adventures of aang a young successor to a long line of avatars who must master all four elements and stop the fire nation from enslaving the water tribes and the earth kingdom,1
sex tape comedy romance a married couple wake up to discover that the sex tape they made the evening before has gone missing leading to a frantic search for its whereabouts,1
what to expect when you re expecting comedy drama romance follows the lives of five interconnected couples as they experience the thrills and surprises of having a baby and realize that no matter what you plan for life does not always deliver what is expected,0
moneyball biography drama sport oakland a s general manager billy beane s successful attempt to assemble a baseball team on a lean budget by employing computer generated analysis to acquire new players,0
ghost rider action fantasy thriller stunt motorcyclist johnny blaze gives up his soul to become a hellblazing vigilante to fight against power hungry blackheart the son of the devil himself,0
unbroken biography drama sport after a near fatal plane crash in wwii olympian louis zamperini spends a harrowing 47 days in a raft with two fellow crewmen before he s caught by the japanese navy and sent to a prisoner of war camp,1
immortals action drama fantasy theseus is a mortal man chosen by zeus to lead the fight against the ruthless king hyperion who is on a rampage across greece to obtain a weapon that can destroy humanity,0
sunshine adventure sci fi thriller a team of international astronauts are sent on a dangerous mission to reignite the dying sun with a nuclear fission bomb in 2057,0
brave animation adventure comedy determined to make her own path in life princess merida defies a custom that brings chaos to her kingdom granted one wish merida must rely on her bravery and her archery skills to undo a beastly curse,0
m n som hatar kvinnor drama mystery thriller a journalist is aided in his search for a woman who has been missing or dead for forty years by a young female hacker,1
adoration drama romance a pair of childhood friends and neighbors fall for each other s sons,1
the drop crime drama mystery bob saginowski finds himself at the center of a robbery gone awry and entwined in an investigation that digs deep into the neighborhood s past where friends families and foes all work together to make a living no matter the cost,0
she s the man comedy romance sport when her brother decides to ditch for a couple weeks viola heads over to his elite boarding school disguised as him and proceeds to fall for one of his soccer teammates and soon learns she s not the only one with romantic troubles,0
daddy s home comedy family brad whitaker is a radio host trying to get his stepchildren to love him and call him dad but his plans turn upside down when their biological father dusty mayron returns,0
let me in drama horror mystery a bullied young boy befriends a young female vampire who lives in secrecy with her guardian,1
never back down action drama sport a frustrated and conflicted teenager arrives at a new high school to discover an underground fight club and meet a classmate who begins to coerce him into fighting,1
grimsby action adventure comedy a new assignment forces a top spy to team up with his football hooligan brother,0
moon drama mystery sci fi astronaut sam bell has a quintessentially personal encounter toward the end of his three year stint on the moon where he working alongside his computer gerty sends back to earth parcels of a resource that has helped diminish our planet s power problems,1
megamind animation action comedy the supervillain megamind finally defeats his nemesis the superhero metro man but without a hero he loses all purpose and must find new meaning to his life,1
gangster squad action crime drama it s 1949 los angeles the city is run by gangsters and a malicious mobster mickey cohen determined to end the corruption john o mara assembles a team of cops ready to take down the ruthless leader and restore peace to the city,1
blood father action crime drama an ex con reunites with his estranged wayward 17 year old daughter to protect her from drug dealers who are trying to kill her,1
he s just not that into you comedy drama romance the baltimore set movie of interconnecting story arcs deals with the challenges of reading or misreading human behavior,1
kung fu panda 3 animation action adventure continuing his legendary adventures of awesomeness po must face two hugely epic but different threats one supernatural and the other a little closer to his home,0
the rise of the krays crime drama two brothers unleash a psychotic reign of terror on their journey to build an empire of unprecedented power in the british mafia,1
handsome devil drama ned and conor are forced to share a bedroom at their boarding school the loner and the star athlete at this rugby mad school form an unlikely friendship until it s tested by the authorities,1
winter s bone drama an unflinching ozark mountain girl hacks through dangerous social terrain as she hunts down her drug dealing father while trying to keep her family intact,1
horrible bosses comedy crime three friends conspire to murder their awful bosses when they realize they are standing in the way of their happiness,1
mommy drama a widowed single mother raising her violent son alone finds new hope when a mysterious neighbor inserts herself into their household,1
hellboy ii the golden army action adventure fantasy the mythical world starts a rebellion against humanity in order to rule the earth so hellboy and his team must save the world from the rebellious creatures,0
beautiful creatures drama fantasy romance ethan longs to escape his small southern town he meets a mysterious new girl lena together they uncover dark secrets about their respective families their history and their town,0
toni erdmann comedy drama a practical joking father tries to reconnect with his hard working daughter by creating an outrageous alter ego and posing as her ceo s life coach,1
the lovely bones drama fantasy thriller centers on a young girl who has been murdered and watches over her family and her killer from purgatory she must weigh her desire for vengeance against her desire for her family to heal,0
the assassination of jesse james by the coward robert ford biography crime drama robert ford who s idolized jesse james since childhood tries hard to join the reforming gang of the missouri outlaw but gradually becomes resentful of the bandit leader,0
don jon comedy drama romance a new jersey guy dedicated to his family friends and church develops unrealistic expectations from watching porn and works to find happiness and intimacy with his potential true love,0
bastille day action crime drama a young con artist and an unruly cia agent embark on an anti terrorist mission in france,1
2307 winter s dream sci fi in 2307 a future soldier is sent on a mission to hunt down the leader of the humanoid rebellion,1
free state of jones action biography drama a disillusioned confederate army deserter returns to mississippi and leads a militia of fellow deserters runaway slaves and women in an uprising against the corrupt local confederate government,1
mr right action comedy romance a girl falls for the perfect guy who happens to have a very fatal flaw he s a hitman on the run from the crime cartels who employ him,1
the secret life of walter mitty adventure comedy drama when his job along with that of his co worker are threatened walter takes action in the real world embarking on a global journey that turns into an adventure more extraordinary than anything he could have ever imagined,0
dope comedy crime drama life changes for malcolm a geek who s surviving life in a tough neighborhood after a chance invitation to an underground party leads him and his friends into a los angeles adventure,0
underworld awakening action fantasy horror when human forces discover the existence of the vampire and lycan clans a war to eradicate both species commences the vampire warrior selene leads the battle against humankind,1
antichrist drama horror a grieving couple retreat to their cabin in the woods hoping to repair their broken hearts and troubled marriage but nature takes its course and things go from bad to worse,1
friday the 13th horror a group of young adults discover a boarded up camp crystal lake where they soon encounter jason voorhees and his deadly intentions,0
taken 3 action thriller ex government operative bryan mills is accused of a ruthless murder he never committed or witnessed as he is tracked and pursued mills brings out his particular set of skills to find the true killer and clear his name,0
total recall action adventure mystery a factory worker douglas quaid begins to suspect that he is a spy after visiting rekall a company that provides its clients with implanted fake memories of a life they would like to have led goes wrong and he finds himself on the run,0
x men the last stand action adventure fantasy when a cure is found to treat mutations lines are drawn amongst the x men led by professor charles xavier and the brotherhood a band of powerful mutants organized under xavier s former ally magneto,0
the escort comedy drama romance desperate for a good story a sex addicted journalist throws himself into the world of high class escorts when he starts following a stanford educated prostitute,1
the whole truth crime drama mystery a defense attorney works to get his teenage client acquitted of murdering his wealthy father,1
night at the museum secret of the tomb adventure comedy family larry spans the globe uniting favorite and new characters while embarking on an epic quest to save the magic before it is gone forever,0
love other drugs comedy drama romance a young woman suffering from parkinson s befriends a drug rep working for pfizer in 1990s pittsburgh,1
the interview comedy dave skylark and his producer aaron rapoport run the celebrity tabloid show skylark tonight when they land an interview with a surprise fan north korean dictator kim jong un they are recruited by the cia to turn their trip to pyongyang into an assassination mission,1
the host comedy drama horror a monster emerges from seoul s han river and focuses its attention on attacking people one victim s loving family does what it can to rescue her from its clutches,0
megan is missing drama horror thriller two teenage girls encounter an internet child predator,0
wall e animation adventure family in the distant future a small waste collecting robot inadvertently embarks on a space journey that will ultimately decide the fate of mankind,0
knocked up comedy romance for fun loving party animal ben stone the last thing he ever expected was for his one night stand to show up on his doorstep eight weeks later to tell him she s pregnant with his child,1
source code mystery romance sci fi a soldier wakes up in someone else s body and discovers he s part of an experimental government program to find the bomber of a commuter train a mission he has only 8 minutes to complete,0
lawless crime drama set in depression era franklin county virginia a trio of bootlegging brothers are threatened by a new special deputy and other authorities angling for a cut of their profits,0
unfriended drama horror mystery a group of online chat room friends find themselves haunted by a mysterious supernatural force using the account of their dead friend,0
american reunion comedy jim michelle stifler and their friends reunite in east great falls michigan for their high school reunion,0
the pursuit of happyness biography drama a struggling salesman takes custody of his son as he s poised to begin a life changing professional career,0
relatos salvajes comedy drama thriller six short stories that explore the extremities of human behavior involving people in distress,1
the ridiculous 6 comedy western an outlaw who was raised by native americans discovers that he has five half brothers together the men go on a mission to find their wayward deadbeat dad,0
frantz drama history war in the aftermath of wwi a young german who grieves the death of her fianc in france meets a mysterious frenchman who visits the fianc s grave to lay flowers,0
viral drama horror sci fi following the outbreak of a virus that wipes out the majority of the human population a young woman documents her family s new life in quarantine and tries to protect her infected sister,1
gran torino drama disgruntled korean war veteran walt kowalski sets out to reform his neighbor a hmong teenager who tried to steal kowalski s prized possession a 1972 gran torino,1
burnt comedy drama adam jones bradley cooper is a chef who destroyed his career with drugs and diva behavior he cleans up and returns to london determined to redeem himself by spearheading a top restaurant that can gain three michelin stars,1
tall men fantasy horror thriller a challenged man is stalked by tall phantoms in business suits after he purchases a car with a mysterious black credit card,1
sleeping beauty drama romance a haunting portrait of lucy a young university student drawn into a mysterious hidden world of unspoken desires,0
vampire academy action comedy fantasy rose hathaway is a dhampir half human half vampire a guardian of the moroi peaceful mortal vampires living discreetly within our world her calling is to protect the moroi from bloodthirsty immortal vampires the strigoi,1
sweeney todd the demon barber of fleet street drama horror musical the infamous story of benjamin barker a k a sweeney todd who sets up a barber shop down in london which is the basis for a sinister partnership with his fellow tenant mrs lovett based on the hit broadway musical,1
solace crime drama mystery a psychic works with the fbi in order to hunt down a serial killer,0
insidious horror mystery thriller a family looks to prevent evil spirits from trapping their comatose child in a realm called the further,0
popstar never stop never stopping comedy music when it becomes clear that his solo album is a failure a former boy band member does everything in his power to maintain his celebrity status,1
the levelling drama somerset october 2014 when clover catto ellie kendrick receives a call telling her that her younger brother harry joe blakemore is dead she must return to her family farm and face see full summary,1
public enemies biography crime drama the feds try to take down notorious american gangsters john dillinger baby face nelson and pretty boy floyd during a booming crime wave in the 1930s,0
boyhood drama the life of mason from early childhood to his arrival at college,1
teenage mutant ninja turtles action adventure comedy when a kingpin threatens new york city a group of mutated turtle warriors must emerge from the shadows to protect their home,0
eastern promises crime drama mystery a russian teenager living in london who dies during childbirth leaves clues to a midwife in her journal that could tie her child to a rape involving a violent russian mob family,1
the daughter drama the story follows a man who returns home to discover a long buried family secret and whose attempts to put things right threaten the lives of those he left home years before,1
pineapple express action comedy crime a process server and his marijuana dealer wind up on the run from hitmen and a corrupt police officer after he witnesses his dealer s boss murder a competitor while trying to serve papers on him,1
the first time comedy drama romance a shy senior and a down to earth junior fall in love over one weekend,0
gone baby gone crime drama mystery two boston area detectives investigate a little girl s kidnapping which ultimately turns into a crisis both professionally and personally,1
the heat action comedy crime an uptight fbi special agent is paired with a foul mouthed boston cop to take down a ruthless drug lord,1
l avenir drama a philosophy teacher soldiers through the death of her mother getting fired from her job and dealing with a husband who is cheating on her,0
anna karenina drama romance in late 19th century russian high society st petersburg aristocrat anna karenina enters into a life changing affair with the dashing count alexei vronsky,0
regression crime drama mystery a detective and a psychoanalyst uncover evidence of a satanic cult while investigating the rape of a young woman,0
ted 2 adventure comedy romance newlywed couple ted and tami lynn want to have a baby but in order to qualify to be a parent ted will have to prove he s a person in a court of law,1
pain gain comedy crime drama a trio of bodybuilders in florida get caught up in an extortion ring and a kidnapping scheme that goes terribly wrong,1
blood diamond adventure drama thriller a fisherman a smuggler and a syndicate of businessmen match wits over the possession of a priceless diamond,1
devil s knot biography crime drama the savage murders of three young children sparks a controversial trial of three teenagers accused of killing the kids as part of a satanic ritual,0
child 44 crime drama thriller a disgraced member of the russian military police investigates a series of child murders during the stalin era soviet union,0
the hurt locker drama history thriller during the iraq war a sergeant recently assigned to an army bomb squad is put at odds with his squad mates due to his maverick way of handling his work,1
green lantern action adventure sci fi reckless test pilot hal jordan is granted an alien ring that bestows him with otherworldly powers that inducts him into an intergalactic police force the green lantern corps,0
war on everyone action comedy two corrupt cops set out to blackmail and frame every criminal unfortunate enough to cross their path events however are complicated by the arrival of someone who appears to be even more dangerous than they are,1
the mist horror a freak storm unleashes a species of bloodthirsty creatures on a small town where a small band of citizens hole up in a supermarket and fight for their lives,0
escape plan action crime mystery when a structural security authority finds himself set up and incarcerated in the world s most secret and secure prison he has to use his skills to escape with help from the inside,0
love rosie comedy romance rosie and alex have been best friends since they were 5 so they couldn t possibly be right for one another or could they when it comes to love life and making the right choices these two are their own worst enemies,1
the duff comedy a high school senior instigates a social pecking order revolution after finding out that she has been labeled the duff designated ugly fat friend by her prettier more popular counterparts,0
the age of shadows action drama thriller japanese agents close in as members of the korean resistance plan an attack in 1920 s seoul,1
the hunger games mockingjay part 1 action adventure sci fi katniss everdeen is in district 13 after she shatters the games forever under the leadership of president coin and the advice of her trusted friends katniss spreads her wings as she fights to save peeta and a nation moved by her courage,0
we need to talk about kevin drama mystery thriller kevin s mother struggles to love her strange child despite the increasingly vicious things he says and does as he grows up but kevin is just getting started and his final act will be beyond anything anyone imagined,0
love friendship comedy drama romance lady susan vernon takes up temporary residence at her in laws estate and while there is determined to be a matchmaker for her daughter frederica and herself too naturally,0
the mortal instruments city of bones action fantasy horror when her mother disappears clary fray learns that she descends from a line of warriors who protect our world from demons she joins forces with others like her and heads into a dangerous alternate new york called the shadow world,0
seven pounds drama romance a man with a fateful secret embarks on an extraordinary journey of redemption by forever changing the lives of seven strangers,0
the king s speech biography drama the story of king george vi of the united kingdom of great britain and northern ireland his impromptu ascension to the throne and the speech therapist who helped the unsure monarch become worthy of it,1
hunger biography drama irish republican bobby sands leads the inmates of a northern irish prison in a hunger strike,0
jumper action adventure sci fi a teenager with teleportation abilities suddenly finds himself in the middle of an ancient war between those like him and their sworn annihilators,0
toy story 3 animation adventure comedy the toys are mistakenly delivered to a day care center instead of the attic right before andy leaves for college and it s up to woody to convince the other toys that they weren t abandoned and to return home,1
tinker tailor soldier spy drama mystery thriller in the bleak days of the cold war espionage veteran george smiley is forced from semi retirement to uncover a soviet agent within mi6,1
resident evil retribution action horror sci fi alice fights alongside a resistance movement to regain her freedom from an umbrella corporation testing facility,0
dear zindagi drama romance kaira is a budding cinematographer in search of a perfect life her encounter with jug an unconventional thinker helps her gain a new perspective on life she discovers that happiness is all about finding comfort in life s imperfections,0
genius biography drama a chronicle of max perkins s time as the book editor at scribner where he oversaw works by thomas wolfe ernest hemingway f scott fitzgerald and others,0
pompeii action adventure drama a slave turned gladiator finds himself in a race against time to save his true love who has been betrothed to a corrupt roman senator as mount vesuvius erupts he must fight to save his beloved as pompeii crumbles around him,1
life of pi adventure drama fantasy a young man who survives a disaster at sea is hurtled into an epic journey of adventure and discovery while cast away he forms an unexpected connection with another survivor a fearsome bengal tiger,1
hachi a dog s tale drama family a college professor s bond with the abandoned dog he takes into his home,1
10 years comedy drama romance the night before their high school reunion a group of friends realize they still haven t quite grown up in some ways,1
i origins drama romance sci fi a molecular biologist and his laboratory partner uncover evidence that may fundamentally change society as we know it,1
live free or die hard action adventure thriller john mcclane and a young hacker join forces to take down master cyber terrorist thomas gabriel in washington d c,1
the matchbreaker comedy romance when an idealistic romantic gets fired from his day job he is offered a one time gig to break up a girl s relationship for her disapproving parents this one time gig spreads through see full summary,1
funny games crime drama horror two psychopathic young men take a family hostage in their cabin,1
ted comedy fantasy john bennett a man whose childhood wish of bringing his teddy bear to life came true now must decide between keeping the relationship with the bear or his girlfriend lori,0
red action comedy crime when his peaceful life is threatened by a high tech assassin former black ops agent frank moses reassembles his old team in a last ditch effort to survive and uncover his assailants,0
australia adventure drama romance set in northern australia before world war ii an english aristocrat who inherits a sprawling ranch reluctantly pacts with a stock man in order to protect her new property from a takeover plot as the pair drive 2 000 head of cattle over unforgiving landscape they experience the bombing of darwin australia by japanese forces firsthand,1
faster action crime drama an ex con gets on a series of apparently unrelated killings he gets tracked by a veteran cop with secrets of his own and an egocentric hit man,1
the neighbor crime horror thriller set in cutter mississippi the film follows a man who discovers the dark truth about his neighbor and the secrets he may be keeping in the cellar,0
the adjustment bureau romance sci fi thriller the affair between a politician and a contemporary dancer is affected by mysterious forces keeping the lovers apart,0
the hollars comedy drama romance a man returns to his small hometown after learning that his mother has fallen ill and is about to undergo surgery,1
the judge crime drama big city lawyer hank palmer returns to his childhood home where his father the town s judge is suspected of murder hank sets out to discover the truth and along the way reconnects with his estranged family,0
closed circuit crime drama mystery a high profile terrorism case unexpectedly binds together two ex lovers on the defense team testing the limits of their loyalties and placing their lives in jeopardy,1
transformers revenge of the fallen action adventure sci fi sam witwicky leaves the autobots behind for a normal life but when his mind is filled with cryptic symbols the decepticons target him and he is dragged back into the transformers war,0
la tortue rouge animation fantasy a man is shipwrecked on a deserted island and encounters a red turtle which changes his life,1
the book of life animation adventure comedy manolo a young man who is torn between fulfilling the expectations of his family and following his heart embarks on an adventure that spans three fantastic worlds where he must face his greatest fears,1
incendies drama mystery war twins journey to the middle east to discover their family history and fulfill their mother s last wishes,1
the heartbreak kid comedy romance a newly wed man who believes he s just gotten hitched to the perfect woman encounters another lady on his honeymoon,0
happy feet animation comedy family into the world of the emperor penguins who find their soul mates through song a penguin is born who cannot sing but he can tap dance something fierce,1
entourage comedy movie star vincent chase together with his boys eric turtle and johnny are back and back in business with super agent turned studio head ari gold on a risky project that will serve as vince s directorial debut,1
the strangers horror mystery thriller a young couple staying in an isolated vacation home are terrorized by three unknown assailants,1
noah action adventure drama a man is chosen by his world s creator to undertake a momentous mission before an apocalyptic flood cleanses the world,1
neighbors comedy after they are forced to live next to a fraternity house a couple with a newborn baby do whatever they can to take them down,0
nymphomaniac vol ii drama the continuation of joe s sexually dictated life delves into the darker aspects of her adulthood obsessions and what led to her being in seligman s care,1
wild adventure biography drama a chronicle of one woman s 1 100 mile solo hike undertaken as a way to recover from a recent personal tragedy,1
grown ups comedy after their high school basketball coach passes away five good friends and former teammates reunite for a fourth of july holiday weekend,0
blair witch horror thriller after discovering a video showing what he believes to be his vanished sister heather james and a group of friends head to the forest believed to be inhabited by the blair witch,1
the karate kid action drama family work causes a single mother to move to china with her young son in his new home the boy embraces kung fu taught to him by a master,0
dark shadows comedy fantasy horror an imprisoned vampire barnabas collins is set free and returns to his ancestral home where his dysfunctional descendants are in need of his protection,0
friends with benefits comedy romance a young man and woman decide to take their friendship to the next level without becoming a couple but soon discover that adding sex only leads to complications,1
the illusionist drama mystery romance in turn of the century vienna a magician uses his abilities to secure the love of a woman far above his social standing,0
the a team action adventure comedy a group of iraq war veterans looks to clear their name with the u s military who suspect the four men of committing a crime for which they were framed,0
